Ponto de Venda,Data,Origem / mídia da sessão,Campanha da sessão,Sessões,Transações,Receita,Origem Agrupada
App,10/11/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2285,79,20101.959968999992,Outros Canais
App,18/10/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2282,54,14499.770036,Outros Canais
App,05/11/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2280,86,26526.610004000002,Outros Canais
App,10/06/2025,google / cpc,P.Max-Geral-Brasil,2279,72,13249.550005000001,Outros Canais
App,23/06/2025,google / cpc,P.Max-Geral-Brasil,2276,73,16014.069985999999,Outros Canais
App,09/12/2025,google / cpc,Guanabara-Search-TopRotas,2276,120,28147.100050000015,Outros Canais
App,03/03/2026,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),2273,31,7049.259991,Outros Canais
App,18/06/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2272,107,35082.490012999995,Outros Canais
App,27/06/2025,google / cpc,Guanabara-DemandGen-SessionStart,2271,0,0.0,Outros Canais
App,28/06/2025,google / cpc,Guanabara-DemandGen-SessionStart,2271,0,0.0,Outros Canais
App,17/12/2025,google / cpc,Guanabara-Search-TopRotas,2271,134,32173.249989999997,Outros Canais
App,29/05/2025,google / cpc,P.Max-Geral-Brasil,2269,83,14269.460024999998,Outros Canais
App,26/06/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2269,77,26122.479986,Outros Canais
App,09/07/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,2264,68,18309.940001000003,Outros Canais
App,16/06/2025,google / cpc,P.Max-Geral-Brasil,2261,78,10559.020013000001,Outros Canais
App,20/10/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2259,77,21558.13001,Outros Canais
App,16/07/2025,google / cpc,P.Max-Geral-Brasil,2257,79,16585.339997,Outros Canais
App,18/05/2025,google / cpc,P.Max-Geral-Brasil,2256,70,13666.640009,Outros Canais
App,01/12/2025,google / cpc,Guanabara-Search-TopRotas,2256,128,33444.65998100001,Outros Canais
App,31/03/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2255,86,21779.559983000003,Outros Canais
App,22/04/2025,google / cpc,Guanabara-Search-TopRotas,2253,117,29595.469971999984,Outros Canais
App,27/08/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2249,111,28380.069976999996,Outros Canais
App,12/07/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2247,100,32655.77001599999,Outros Canais
App,09/01/2026,google / cpc,Guanabara-Search-TopRotas,2247,131,28531.450012999994,Outros Canais
App,02/04/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2244,96,23079.59999899999,Outros Canais
App,21/10/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2240,82,25597.839999000007,Outros Canais
App,13/03/2025,google / cpc,P.Max-Geral-Brasil,2238,140,24915.050002,Outros Canais
App,27/03/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2238,148,33394.080011,Outros Canais
App,05/01/2026,google / cpc,Guanabara-Search-Marca-Util,2235,185,44896.35996200001,Outros Canais
App,03/10/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2234,85,23916.809983,Outros Canais
App,02/07/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,2233,69,18722.020027000002,Outros Canais
App,12/12/2025,google / cpc,Guanabara-Search-TopRotas,2233,135,40470.90000899999,Outros Canais
App,12/01/2026,google / cpc,Guanabara-Search-Marca-Util,2232,238,65391.550018999995,Outros Canais
App,29/03/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2229,147,29455.439967,Outros Canais
App,17/11/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2224,78,22210.930002,Outros Canais
App,13/11/2025,google / cpc,Guanabara-Search-TopRotas,2223,119,24614.860014000005,Outros Canais
App,19/06/2025,google / cpc,Guanabara-DemandGen-SessionStart,2220,0,0.0,Outros Canais
App,16/09/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2214,70,17807.529992,Outros Canais
App,08/08/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2203,116,31470.800000000003,Outros Canais
App,02/07/2025,google / cpc,Consideration-Guanabara-DemandGen-CentroOeste,2200,3,109.77000100000001,Outros Canais
App,12/11/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2200,93,27968.29002500001,Outros Canais
App,02/01/2026,google / cpc,Guanabara-Search-Marca-Util,2194,186,60586.98999200001,Outros Canais
App,17/05/2025,google / cpc,P.Max-Geral-Brasil,2190,66,9374.670015,Outros Canais
App,21/04/2025,google / cpc,Guanabara-Search-Marca-Util,2186,141,32607.399998999997,Outros Canais
App,20/06/2025,google / cpc,Guanabara-DemandGen-SessionStart,2185,0,0.0,Outros Canais
App,17/02/2026,google / cpc,P.Max-Geral-Brasil,2185,31,4497.939994,Outros Canais
App,31/03/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2184,149,33368.809994,Outros Canais
App,05/11/2025,google / cpc,Guanabara-Search-TopRotas,2183,136,31603.379999999994,Outros Canais
App,09/05/2026,google / cpc,P.Max-Geral-Brasil,2182,140,20372.510002,Outros Canais
App,28/05/2025,google / cpc,P.Max-Geral-Brasil,2181,66,10777.45001,Outros Canais
App,18/03/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2180,142,34577.860001,Outros Canais
App,03/07/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,2169,55,21182.759994999997,Outros Canais
App,01/04/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2169,137,35002.309978000005,Outros Canais
App,04/01/2026,google / cpc,Guanabara-Search-Marca-Util,2166,177,42567.259967,Outros Canais
App,24/05/2025,google / cpc,P.Max-Geral-Brasil,2162,48,4433.119982,Outros Canais
App,26/07/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2157,89,19422.329998,Outros Canais
App,25/08/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2157,72,20902.280004999997,Outros Canais
App,02/08/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2156,114,26616.819999,Outros Canais
App,14/01/2026,google / cpc,Guanabara-Search-TopRotas,2156,126,26694.50002,Outros Canais
App,30/12/2025,google / cpc,Guanabara-Search-TopRotas,2155,107,30683.880023000005,Outros Canais
App,06/04/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2150,163,28751.449996,Outros Canais
App,13/02/2026,google / cpc,P.Max-Geral-Brasil,2149,31,4341.22,Outros Canais
App,30/05/2025,google / cpc,P.Max-Geral-Brasil,2146,68,12437.109997,Outros Canais
App,21/12/2025,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),2145,28,3247.2999950000003,Outros Canais
App,04/08/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2144,63,14128.769992999998,Outros Canais
App,16/06/2025,google / cpc,Guanabara-Search-TopRotas,2141,102,29029.869988000002,Outros Canais
App,22/11/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2138,7,959.630001,Outros Canais
App,23/11/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2138,5,1011.2100009999999,Outros Canais
App,10/12/2025,google / cpc,Guanabara-Search-TopRotas,2138,128,33269.259999,Outros Canais
App,14/04/2025,google / cpc,P.Max-Geral-Brasil,2134,112,17286.760001,Outros Canais
App,12/10/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2134,58,14640.569993000001,Outros Canais
App,23/03/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2133,145,31972.950014000005,Outros Canais
App,16/07/2025,google / cpc,Consideration-Guanabara-DemandGen-CentroOeste,2128,0,0.0,Outros Canais
App,30/06/2025,google / cpc,Guanabara-Search-TopRotas,2127,83,20229.110005999995,Outros Canais
App,15/12/2025,google / cpc,Guanabara-Search-Marca-Util,2125,231,54378.03000999999,Outros Canais
App,02/07/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2123,83,23553.249990999997,Outros Canais
App,12/09/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2123,79,19984.100003999996,Outros Canais
App,16/10/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2118,94,22723.380030000004,Outros Canais
App,18/12/2025,google / cpc,Guanabara-Search-TopRotas,2115,140,40620.060003000006,Outros Canais
App,25/06/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2114,84,23789.210009000002,Outros Canais
App,02/12/2025,google / cpc,Guanabara-Search-TopRotas,2112,101,24874.249968999997,Outros Canais
App,27/03/2025,google / cpc,P.Max-Geral-Brasil,2111,100,11927.539991999998,Outros Canais
App,21/06/2025,google / cpc,Guanabara-DemandGen-SessionStart,2110,0,0.0,Outros Canais
App,01/09/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2109,67,14430.850001999997,Outros Canais
App,29/12/2025,google / cpc,Guanabara-Search-Marca-Util,2109,188,47954.849985,Outros Canais
App,19/11/2025,facebook / cpc,Performance-Trafego-BaseCompradoresInativos,2107,0,0.0,Outros Canais
App,20/06/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2104,67,20069.10998,Outros Canais
App,12/05/2025,google / cpc,P.Max-Geral-Brasil,2103,88,18673.059996,Outros Canais
App,04/07/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2103,68,25120.420004000003,Outros Canais
App,10/04/2025,google / cpc,Guanabara-Search-TopRotas,2098,110,25665.77999,Outros Canais
App,02/01/2025,google / cpc,Guanabara-Search-Marca-Util,2097,103,33949.310001,Outros Canais
App,18/04/2026,google / cpc,P.Max-Geral-Brasil,2097,122,22190.740004,Outros Canais
App,28/03/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2092,81,19800.089991,Outros Canais
App,04/08/2025,google / cpc,Guanabara-Search-TopRotas,2091,102,24669.150005,Outros Canais
App,19/11/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2088,77,20299.410015,Outros Canais
App,15/01/2026,google / cpc,Guanabara-Search-TopRotas,2086,118,25769.770026000017,Outros Canais
App,27/03/2026,google / cpc,Guanabara-Search-Marca-Real-Expresso,2084,109,28755.310025,Outros Canais
App,24/06/2025,google / cpc,P.Max-Geral-Brasil,2081,72,10629.039995,Outros Canais
App,11/03/2025,google / cpc,Guanabara-Search-Marca-Util,2080,158,36961.55997,Outros Canais
App,07/04/2025,google / cpc,Guanabara-Search-TopRotas,2080,116,25800.629985999996,Outros Canais
App,26/06/2025,google / cpc,Guanabara-Search-TopRotas,2075,67,16176.409987999998,Outros Canais
App,01/11/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2075,70,15587.140011999998,Outros Canais
App,07/04/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2075,145,29818.710009000006,Outros Canais
App,31/03/2025,google / cpc,P.Max-Geral-Brasil,2073,104,15800.449997999998,Outros Canais
App,21/07/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,2071,84,22977.91000500001,Outros Canais
App,09/04/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2071,162,31825.060000000005,Outros Canais
App,06/04/2026,google / cpc,Guanabara-Search-Marca-Real-Expresso,2070,96,23925.580014,Outros Canais
App,08/04/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2070,153,32662.870032,Outros Canais
App,16/12/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2068,75,26311.720013,Outros Canais
App,17/08/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2067,83,18997.699990000005,Outros Canais
App,22/04/2025,google / cpc,Guanabara-Search-Marca-Util,2066,157,30152.139984999987,Outros Canais
App,01/07/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2064,89,22617.549984999983,Outros Canais
App,07/07/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,2063,66,28378.020010000007,Outros Canais
App,26/12/2025,google / cpc,Guanabara-Search-TopRotas,2063,125,37219.09998600001,Outros Canais
App,28/07/2025,google / cpc,Guanabara-Search-TopRotas,2061,117,24214.540004000002,Outros Canais
App,04/08/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Rápido,2058,98,20977.139999,Outros Canais
App,18/03/2025,google / cpc,P.Max-Geral-Brasil,2056,117,22861.630025,Outros Canais
App,27/08/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2056,72,14511.350012000003,Outros Canais
App,25/11/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2055,70,20906.840002999998,Outros Canais
App,10/05/2026,google / cpc,P.Max-Geral-Brasil,2055,118,18967.909997,Outros Canais
App,17/03/2025,google / cpc,Guanabara-Search-Marca-Util,2054,161,32205.039997,Outros Canais
App,23/07/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,2053,61,17406.270013999998,Outros Canais
App,19/11/2025,google / cpc,Guanabara-Search-TopRotas,2051,109,24622.889988999996,Outros Canais
App,07/03/2026,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),2051,56,11097.66,Outros Canais
App,22/12/2025,google / cpc,Guanabara-Search-Marca-Util,2050,217,56160.06995799999,Outros Canais
App,10/04/2025,google / cpc,Guanabara-Search-Marca-Util,2049,160,38795.909996,Outros Canais
App,11/06/2025,google / cpc,P.Max-Geral-Brasil,2048,75,13740.569997,Outros Canais
App,24/03/2026,google / cpc,Guanabara-Search-Marca-Real-Expresso,2047,98,22247.620005,Outros Canais
App,13/06/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2042,65,22228.569980000004,Outros Canais
App,18/09/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2041,70,17543.789997000003,Outros Canais
App,02/07/2025,google / cpc,Guanabara-Search-TopRotas,2040,86,24597.199977000007,Outros Canais
App,03/12/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2038,91,26997.18003600001,Outros Canais
App,22/06/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2037,53,10534.610005,Outros Canais
App,15/05/2025,google / cpc,P.Max-Geral-Brasil,2036,79,13486.610010999999,Outros Canais
App,19/09/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2036,88,22824.460005,Outros Canais
App,26/12/2025,google / cpc,Guanabara-Search-Marca-Util,2035,195,54864.53994500002,Outros Canais
App,22/08/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2033,99,26445.20001100001,Outros Canais
App,09/01/2026,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),2033,50,11576.15001,Outros Canais
App,12/03/2025,google / cpc,Guanabara-Search-Marca-Util,2030,173,43892.929984,Outros Canais
App,08/03/2026,insider / insite,20260306_idaevolta10,2029,196,36338.660011,Outros Canais
App,02/11/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2028,74,15049.910002999999,Outros Canais
App,04/12/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2028,80,21052.899974,Outros Canais
App,15/12/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2028,92,25236.990027000003,Outros Canais
App,30/06/2025,google / cpc,P.Max-Geral-Brasil,2027,49,10058.910016000002,Outros Canais
App,06/11/2025,google / cpc,Guanabara-Search-TopRotas,2027,114,25017.310017000007,Outros Canais
App,28/04/2025,google / cpc,Guanabara-Search-Marca-Util,2026,146,37549.019998,Outros Canais
App,14/07/2025,google / cpc,Guanabara-Search-TopRotas,2026,90,31733.390008999995,Outros Canais
App,14/11/2025,google / cpc,Guanabara-Search-TopRotas,2025,104,25415.93000699999,Outros Canais
App,13/03/2026,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2024,106,24786.880028,Outros Canais
App,15/07/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2020,49,15480.290004,Outros Canais
App,05/08/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Rápido,2019,107,27652.519989000004,Outros Canais
App,17/06/2025,google / cpc,Guanabara-Search-TopRotas,2018,85,23279.729974,Outros Canais
App,01/07/2025,google / cpc,Guanabara-Search-TopRotas,2018,113,32133.669983,Outros Canais
App,25/10/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2016,67,16732.970008,Outros Canais
App,04/11/2025,google / cpc,Guanabara-Search-TopRotas,2016,108,21528.119998,Outros Canais
App,07/04/2025,google / cpc,Guanabara-Search-Marca-Util,2015,172,39433.429986999996,Outros Canais
App,24/06/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,2013,100,26844.129999999994,Outros Canais
App,02/04/2026,google / cpc,Guanabara-Search-Marca-Real-Expresso,2011,84,17139.929998999996,Outros Canais
App,14/09/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,2010,95,30985.089981,Outros Canais
App,13/04/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2010,136,25739.120014,Outros Canais
App,27/04/2026,google / cpc,Guanabara-Search-Marca-Util,2010,259,54055.43000900002,Outros Canais
App,22/12/2025,google / cpc,Guanabara-Search-TopRotas,2006,142,36527.380001000005,Outros Canais
App,13/01/2026,google / cpc,Guanabara-Search-Marca-Util,2006,195,46526.09994099999,Outros Canais
App,12/01/2026,google / cpc,PerformanceMax-Regiao-Nordeste(SemBahia),2004,48,12767.939999000002,Outros Canais
App,16/07/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,2003,52,21464.129992000002,Outros Canais
App,30/06/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,2002,70,18213.240007999997,Outros Canais
App,28/03/2026,google / cpc,Guanabara-Search-Marca-Sampaio,2002,145,26766.220014999995,Outros Canais
App,08/04/2025,google / cpc,Guanabara-Search-Marca-Real-Expresso,1999,61,21101.589991999997,Outros Canais
App,06/01/2026,google / cpc,Guanabara-Search-Marca-Util,1999,197,45981.750003000016,Outros Canais
App,01/07/2025,google / cpc,Guanabara-Search-NonBranded-TopDestinos,1997,69,19042.439998,Outros Canais
App,19/12/2025,google / cpc,Guanabara-Search-TopRotas,1997,118,24216.020016999995,Outros Canais
App,13/10/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,1996,82,27586.130005,Outros Canais
App,02/01/2026,google / cpc,Guanabara-Search-NonBranded-TopKeywords,1993,77,24647.649989,Outros Canais
App,08/05/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,1990,83,20278.549987,Outros Canais
App,11/11/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,1990,85,20737.200011,Outros Canais
App,07/11/2025,google / cpc,Guanabara-Search-TopRotas,1989,115,25398.519984999995,Outros Canais
App,01/04/2025,google / cpc,P.Max-Geral-Brasil,1988,120,24737.999961999998,Outros Canais
App,19/10/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,1988,68,16488.870018999994,Outros Canais
App,24/08/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,1987,85,18417.55000700001,Outros Canais
App,28/09/2025,google / cpc,Guanabara-Search-NonBranded-TopKeywords,1985,54,12680.840005000002,Outros Canais
App,03/06/2025,google / cpc,Guanabara-Search-TopRotas,1984,114,28324.19999599999,Outros Canais
App,04/06/2025,google / cpc,Guanabara-Search-TopRotas,1984,105,24189.520008000003,Outros Canais
App,25/03/2026,google / cpc,Guanabara-Search-Marca-Sampaio,1983,142,29708.299963000005,Outros Canais
App,26/03/2026,google / cpc,Guanabara-Search-Marca-Sampaio,1981,139,29480.680014,Outros Canais
App,07/03/2025,google / cpc,Guanabara-Search-Marca-Util,1980,174,43463.67999300002,Outros Canais
App,03/11/2025,google / cpc,Guanabara-Search-TopRotas,1980,112,29380.38999,Outros Canais
App,16/10/2025,google / cpc,Guanabara-Search-TopRotas,1978,103,23880.370012,Outros Canais
App,12/04/2026,google / cpc,P.Max-Geral-Brasil,1977,72,15422.309994,Outros Canais
App,02/09/2025,google / cpc,Guanabara-Conversão-Search-br-Destinos-A-Util,1970,126,31359.379966999997,Outros Canais
App,04/05/2026,google / cpc,Guanabara-Search-Marca-Util,1969,259,42953.400014,Outros Canais
